trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
2,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.578125,0.578125,0.0,1,5,26,32,8,4,5,46,52,46,0,0,0.0,UR,0.3411538931451762,4,59,0,0,1,0.06349206349206349,0.9365079365079365,0.0,0.0,0.015625,,0.0,0.0,0.0,0.0,0,ul,dr,dr,0,0,0,0,0
3,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.515625,0.515625,0.0,1,3,26,34,14,5,2,42,51,39,0,4,0.0625,UR,0.2761954276479391,3,60,0,0,1,0.047619047619047616,0.9523809523809523,0.0,0.0,0.015625,UR,0.0,0.3125,0.0,0.0,11,ul,dr,dr,0,0,0,0,0
4,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,1,36,64,0.0,0.609375,0.6486486486486487,0.5555555555555556,1,6,27,30,14,5,5,39,46,39,3,0,0.0,DR,1.1723471763252837,2,21,0,30,11,0.03773584905660377,0.39622641509433965,0.0,0.5660377358490566,0.171875,UR,0.0,0.078125,0.0,0.0,1,ul,dr,dr,0,1,0,0,0
5,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.5625,0.5625,0.0,1,6,26,31,16,5,6,36,49,35,0,1,0.015625,UR,0.4921379905974296,4,52,0,1,7,0.07017543859649122,0.9122807017543859,0.0,0.017543859649122806,0.109375,,0.0,0.0,0.0,0.0,0,ul,dr,dr,0,0,0,0,0
6,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,1,1,18,26,0.5769230769230769,0.7692307692307693,0.7894736842105263,0.7142857142857143,0,6,8,12,9,4,3,9,11,8,2,1,0.038461538461538464,DR,0.7553754125614287,5,0,0,18,3,0.21739130434782608,0.0,0.0,0.782608695652174,0.11538461538461539,,0.0,0.0,0.0,0.0,0,ul,dr,dr,0,1,0,0,0
7,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.546875,0.546875,0.0,0,5,26,33,12,3,7,41,46,38,0,3,0.046875,UR,0.420026001688088,2,56,0,2,4,0.03333333333333333,0.9333333333333333,0.0,0.03333333333333333,0.0625,UR,0.0,0.25,0.0,0.0,8,ul,dr,dr,0,0,0,0,0
8,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,0,0,-1,64,0.0,0.5625,0.5625,0.0,2,4,26,32,15,4,1,43,49,42,0,0,0.0,UR,0.4689955935892812,5,45,0,0,14,0.1,0.9,0.0,0.0,0.21875,,0.0,0.0,0.0,0.0,0,ul,dr,dr,0,0,0,0,0
9,4,size11_comp0.0_grid4_base_medium,11,0.0,medium,base,base,11,4,15,9,3,1,1,1,1,1,26,41,0.36585365853658536,0.6829268292682927,0.7037037037037037,0.6428571428571429,0,6,16,19,17,4,4,15,22,15,5,0,0.0,UR,1.2427303803729566,2,19,0,17,3,0.05263157894736842,0.5,0.0,0.4473684210526316,0.07317073170731707,UR,0.0,0.14634146341463414,0.0,0.0,3,ul,dr,dr,0,0,0,0,0
0,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,11,5,16,8,4,1,1,1,1,0,-1,22,0.0,0.6363636363636364,0.6363636363636364,0.0,2,5,10,5,6,3,8,4,9,4,0,0,0.0,UL,0.5665095065529053,13,2,0,0,7,0.8666666666666667,0.13333333333333333,0.0,0.0,0.3181818181818182,,0.0,0.0,0.0,0.0,0,ur,ul,dl,0,0,0,0,0
1,5,size11_comp0.0_grid5_base_medium,11,0.0,medium,base,base,11,5,16,8,4,1,1,1,1,0,-1,18,0.0,0.6666666666666666,0.6666666666666666,0.0,1,4,9,4,6,3,6,2,3,2,0,0,0.0,UR,0.41381685030363374,1,11,0,0,6,0.08333333333333333,0.9166666666666666,0.0,0.0,0.3333333333333333,UR,0.0,0.16666666666666666,0.0,0.0,2,ur,ul,dl,1,0,0,0,0
