trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,0,1,2,48,0.0,0.1875,1.0,0.13333333333333333,4,0,8,36,38,1,5,3,36,3,0,34,0.7083333333333334
6,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,0,1,3,48,0.0,0.16666666666666666,0.75,0.11363636363636363,8,1,6,33,37,2,6,2,36,0,0,36,0.75
7,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,1,1,2,40,0.225,0.475,1.0,0.43243243243243246,17,5,9,9,12,10,6,11,27,8,0,11,0.275
8,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,1,1,2,21,0.42857142857142855,0.7142857142857143,1.0,0.6666666666666666,5,1,9,6,6,5,3,6,7,6,0,0,0.0
9,2,size9_comp0.4_grid2_base_low,9,0.4,low,base,base,3,6,9,7,3,1,1,1,0,1,4,48,0.0,0.22916666666666666,0.8,0.16279069767441862,4,0,10,34,35,0,6,6,35,6,0,30,0.625
0,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,31,0.0,0.41935483870967744,0.41935483870967744,0.0,0,3,18,10,13,2,3,12,23,11,0,7,0.22580645161290322
1,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,10,0.0,0.5,0.5,0.0,0,3,5,2,4,3,0,2,4,2,0,2,0.2
2,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,0,0,-1,48,0.0,0.4166666666666667,0.4166666666666667,0.0,0,10,19,19,15,7,6,19,40,17,0,11,0.22916666666666666
3,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,46,0.0,0.391304347826087,0.391304347826087,0.0,0,3,26,17,18,2,3,22,37,17,0,12,0.2608695652173913
4,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,22,0.0,0.36363636363636365,0.36363636363636365,0.0,0,3,9,10,9,4,1,7,15,3,0,8,0.36363636363636365
5,3,size9_comp0.4_grid3_base_low,9,0.4,low,base,base,9,7,16,4,7,1,1,1,1,0,-1,11,0.0,0.5454545454545454,0.5454545454545454,0.0,0,4,4,3,2,3,3,2,3,2,0,1,0.09090909090909091
