trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
8,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.359375,0.359375,0.0,15,26,8,15,18,14,11,20,50,15,0,18,0.28125
9,9,size11_comp0.0_grid9_base_random,11,0.0,random,base,base,7,12,19,7,6,1,1,1,0,0,-1,64,0.0,0.453125,0.453125,0.0,14,13,18,19,13,19,13,18,43,16,0,8,0.125
0,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,0,1,41,64,0.0,0.484375,0.5238095238095238,0.4090909090909091,19,14,13,18,17,18,13,15,38,14,5,7,0.109375
1,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,0,1,40,64,0.0,0.46875,0.5121951219512195,0.391304347826087,17,14,16,17,15,18,12,18,41,15,4,5,0.078125
2,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,1,0,-1,64,0.0,0.4375,0.4375,0.0,13,18,17,16,10,15,17,21,43,20,0,5,0.078125
3,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,0,1,20,64,0.0,0.46875,0.5238095238095238,0.4418604651162791,14,14,18,18,17,12,16,18,45,16,4,8,0.125
4,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,0,1,3,64,0.0,0.390625,1.0,0.35,15,15,12,22,12,20,25,6,37,5,0,13,0.203125
5,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,0,1,22,64,0.0,0.46875,0.4782608695652174,0.4634146341463415,20,20,12,12,15,14,19,15,50,13,9,10,0.15625
6,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,1,0,-1,23,0.0,0.391304347826087,0.391304347826087,0.0,4,8,6,5,3,7,6,6,11,5,0,2,0.08695652173913043
7,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,1,0,-1,11,0.0,0.09090909090909091,0.09090909090909091,0.0,1,4,3,3,4,2,0,4,7,1,0,6,0.5454545454545454
8,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,1,0,-1,40,0.0,0.45,0.45,0.0,9,12,10,9,10,13,6,10,24,10,0,1,0.025
9,0,size11_comp0.2_grid0_base_random,11,0.2,random,base,base,4,7,11,3,4,1,1,1,0,0,-1,64,0.0,0.34375,0.34375,0.0,14,20,13,17,11,17,13,22,40,16,0,12,0.1875
0,1,size11_comp0.2_grid1_base_random,11,0.2,random,base,base,7,6,13,9,3,1,1,1,0,0,-1,64,0.0,0.46875,0.46875,0.0,18,14,15,17,12,19,16,16,36,15,0,5,0.078125
1,1,size11_comp0.2_grid1_base_random,11,0.2,random,base,base,7,6,13,9,3,1,1,1,1,0,-1,60,0.0,0.4166666666666667,0.4166666666666667,0.0,19,12,16,13,12,11,18,18,37,16,0,11,0.18333333333333332
