trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate
5,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.265625,0.265625,0.0,38,8,9,9,23,16,13,11,54,7,0,30,0.46875
6,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.359375,0.359375,0.0,21,11,16,16,19,16,14,14,54,11,0,19,0.296875
7,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.28125,0.28125,0.0,32,8,13,11,15,14,21,13,57,9,0,27,0.421875
8,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.375,0.375,0.0,26,11,13,14,13,19,9,22,54,19,0,17,0.265625
9,0,size11_comp0.2_grid0_base_low,11,0.2,low,base,base,4,14,18,10,4,1,1,1,0,0,-1,64,0.0,0.328125,0.328125,0.0,27,9,14,14,19,14,13,17,52,11,0,23,0.359375
0,1,size11_comp0.2_grid1_base_low,11,0.2,low,base,base,6,3,9,9,0,1,1,1,1,0,-1,13,0.0,0.5384615384615384,0.5384615384615384,0.0,2,6,0,5,4,3,3,2,4,2,0,2,0.15384615384615385
1,1,size11_comp0.2_grid1_base_low,11,0.2,low,base,base,6,3,9,9,0,1,1,1,0,1,11,64,0.0,0.296875,0.5833333333333334,0.23076923076923078,22,10,9,23,30,20,11,2,40,1,0,26,0.40625
2,1,size11_comp0.2_grid1_base_low,11,0.2,low,base,base,6,3,9,9,0,1,1,1,0,0,-1,64,0.0,0.25,0.25,0.0,35,10,3,16,33,10,8,12,45,10,0,29,0.453125
3,1,size11_comp0.2_grid1_base_low,11,0.2,low,base,base,6,3,9,9,0,1,1,1,1,0,-1,31,0.0,0.45161290322580644,0.45161290322580644,0.0,9,10,3,9,8,7,8,7,13,5,0,6,0.1935483870967742
4,1,size11_comp0.2_grid1_base_low,11,0.2,low,base,base,6,3,9,9,0,1,1,1,0,0,-1,64,0.0,0.21875,0.21875,0.0,31,8,3,22,30,11,13,9,43,7,0,32,0.5
5,1,size11_comp0.2_grid1_base_low,11,0.2,low,base,base,6,3,9,9,0,1,1,1,1,0,-1,36,0.0,0.4444444444444444,0.4444444444444444,0.0,8,9,5,14,9,7,12,7,22,6,0,7,0.19444444444444445
