trajectory_id,grid_id,grid_key,grid_size,density,reasoning_effort,transform_type,trajectory_category,start_to_coin_distance,coin_to_goal_distance,start_to_goal_via_coin_distance,start_to_goal_distance,coin_detour_distance,coin_reachable_from_start,goal_reachable_from_start,goal_reachable_from_coin,reached_goal,coin_collected,coin_collection_step,trajectory_length,spl,action_accuracy,action_accuracy_phase1,action_accuracy_phase2,num_actions_up,num_actions_down,num_actions_left,num_actions_right,num_steps_front,num_steps_left_turn,num_steps_right_turn,num_steps_back,num_cell_revisits,num_immediate_revisits,num_coin_oscillations,num_invalid_actions,invalid_action_rate,preferred_quadrant,quadrant_entropy,quadrant_count_ul,quadrant_count_ur,quadrant_count_dl,quadrant_count_dr,quadrant_count_midline,quadrant_fraction_ul,quadrant_fraction_ur,quadrant_fraction_dl,quadrant_fraction_dr,quadrant_fraction_midline,preferred_corner,corner_fraction_ul,corner_fraction_ur,corner_fraction_dl,corner_fraction_dr,max_corner_dwell_run,start_quadrant,terminal_quadrant,coin_quadrant,preferred_quadrant_contains_start,preferred_quadrant_contains_coin,preferred_corner_contains_start,preferred_corner_contains_goal,preferred_corner_contains_coin
0,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.171875,0.171875,0.0,29,4,7,24,20,18,15,10,58,9,0,40,0.625,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.96875,0.0,0.0,60,ur,midline,dl,1,0,0,0,0
1,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,29,7,6,22,17,21,18,7,54,4,0,36,0.5625,UR,-0.0,0,61,0,0,3,0.0,1.0,0.0,0.0,0.046875,UR,0.0,0.84375,0.0,0.0,32,ur,midline,dl,1,0,0,0,0
2,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.3125,0.3125,0.0,23,10,10,21,16,15,15,17,54,15,0,22,0.34375,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.78125,0.0,0.0,27,ur,midline,dl,1,0,0,0,0
3,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.25,0.25,0.0,31,10,6,17,28,11,10,14,54,12,0,30,0.46875,UR,-0.0,0,63,0,0,1,0.0,1.0,0.0,0.0,0.015625,UR,0.0,0.625,0.0,0.0,29,ur,midline,dl,1,0,0,0,0
4,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.140625,0.140625,0.0,31,2,7,24,21,19,13,10,59,7,0,44,0.6875,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.953125,0.0,0.0,61,ur,midline,dl,1,0,0,0,0
5,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,29,4,9,22,21,20,17,5,51,3,0,38,0.59375,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.84375,0.0,0.0,33,ur,midline,dl,1,0,0,0,0
6,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.140625,0.140625,0.0,27,3,6,28,14,17,22,10,59,6,0,44,0.6875,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.984375,0.0,0.0,63,ur,midline,dl,1,0,0,0,0
7,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.15625,0.15625,0.0,30,3,7,24,28,13,11,11,59,8,0,42,0.65625,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.96875,0.0,0.0,60,ur,midline,dl,1,0,0,0,0
8,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.328125,0.328125,0.0,23,10,11,20,21,13,12,17,53,16,0,20,0.3125,UR,-0.0,0,63,0,0,1,0.0,1.0,0.0,0.0,0.015625,UR,0.0,0.75,0.0,0.0,22,ur,midline,dl,1,0,0,0,0
9,0,size11_comp0.0_grid0_TransposeEnv_low,11,0.0,low,TransposeEnv,transpose,13,10,23,5,9,1,1,1,0,0,-1,64,0.0,0.203125,0.203125,0.0,31,5,8,18,18,15,16,10,59,7,0,35,0.546875,UR,-0.0,0,64,0,0,0,0.0,1.0,0.0,0.0,0.0,UR,0.0,0.984375,0.0,0.0,63,ur,midline,dl,1,0,0,0,0
0,0,size11_comp0.0_grid0_base_low,11,0.0,low,base,base,13,10,23,5,9,1,1,1,0,1,36,64,0.0,0.515625,0.6486486486486487,0.3333333333333333,24,6,15,19,16,13,19,15,37,13,0,13,0.203125,UR,1.081056042907516,0,40,6,8,10,0.0,0.7407407407407407,0.1111111111111111,0.14814814814814814,0.15625,UR,0.0,0.09375,0.015625,0.0,4,dl,midline,ur,0,1,0,0,0
